Topic0,Topic1,Topic2,Topic3,Topic4,Topic5,Topic6,Topic7,Topic8,Topic9
0.07168139,0,0,0.025916671,0.16777268,0.034334756,0,0,0.4825618,0.211475
0,0,0,0.20076737,0,0.024679616,0,0.39529547,0.18253191,0.18630208
0,0.026405063,0,0.08617999,0,0.09368976,0,0.07216152,0.4274389,0.28911567
0.103353284,0,0,0,0,0.02647181,0,0.44395655,0,0.41254607
0,0,0.044726126,0.092248924,0.13215455,0,0,0,0,0.7263577
0,0,0,0,0.10694524,0.07688523,0,0.24564368,0.2684052,0.29363295
0,0,0,0,0.46294373,0,0.011037437,0,0,0.5117109
0.257551,0,0,0.053000513,0,0,0,0.07766692,0.27526903,0.32925877
0,0,0,0,0.32267255,0,0.111568086,0,0.2264136,0.33357245
0.14312552,0,0,0.11839821,0.052493654,0,0,0.17632826,0.12589046,0.37916195
0.084827855,0,0,0,0.26267824,0,0,0,0.05847433,0.5838223
0,0,0.014018016,0.011190716,0.13332146,0.037892047,0,0.16498196,0,0.63287723
0,0,0,0,0.26397094,0,0,0.043630015,0.21009414,0.478732
0.083324865,0,0.27782023,0,0.34537438,0,0.05410028,0,0.06395498,0.17299958
0.27678016,0,0,0,0,0,0,0.09870624,0.52228916,0.09650301
0,0.017043581,0.12549955,0,0.49803805,0,0.080269,0,0,0.274196
0.03906421,0,0,0,0.10907478,0.05262048,0,0,0.29617453,0.49696553
0,0,0,0.035125986,0.16881558,0,0,0.04539171,0.42809108,0.31581408
0.20605738,0,0,0.027343893,0.1431806,0,0,0,0.27476877,0.3431522
0,0,0.10128308,0,0.08809684,0,0,0,0.35018978,0.45292634
0.06770202,0,0,0,0,0.17264055,0,0,0.20022327,0.55330867
0,0,0.029292747,0.12063384,0,0.06795592,0,0,0.41648737,0.35246423
0,0,0,0,0,0.17614537,0,0,0.23518646,0.5798045
0.374628,0,0,0.03232926,0,0.018908845,0.020031504,0.085135505,0,0.46561906
0,0,0,0,0,0,0.036022656,0,0.059611864,0.89206755
0,0,0,0,0.32434013,0,0,0,0.28821725,0.37343943
0,0,0,0.12616824,0.19052377,0,0,0.14467898,0,0.5270768
0,0,0,0.04597469,0.12675692,0,0.45885453,0.17670561,0.18347737,0
0,0,0,0,0.27087384,0,0,0.14047904,0,0.5831761
0,0,0,0,0.5552498,0.086191945,0,0.12997276,0,0.21319003
0,0,0,0.022502383,0.33229616,0,0.04158105,0.20881419,0.3891155,0
0.035375476,0.018055229,0,0,0.0977009,0,0.025941014,0.19064079,0.28088847,0.34620965
0.2481191,0,0,0.22726342,0,0,0,0.20136973,0,0.30702594
0,0,0,0,0.22902279,0,0,0.10731526,0,0.6484406
0,0,0,0,0,0,0,0.3191897,0,0.6612836
0,0,0,0.28868422,0.3186614,0,0,0,0,0.38671723
0,0.014914469,0,0.285594,0.14100079,0,0,0.057242468,0.15723236,0.33837435
0,0,0,0,0.11497248,0.03735862,0,0.35564667,0,0.48412582
0,0,0,0.019032089,0.4633202,0,0.01966987,0,0.32624486,0.1666247
0.46241874,0,0,0.014773292,0,0.049113568,0,0,0.34445092,0.12380254
0,0,0,0,0,0.22658616,0,0.124324545,0.069302715,0.5734656
0,0,0,0,0.20322402,0.050460946,0,0,0,0.7403712
0,0,0,0,0,0.21075489,0,0,0.25925717,0.51968783
0.060430776,0.013936992,0,0,0.27737325,0,0.12389253,0.24844727,0,0.26885977
0.15835766,0,0,0.040934887,0,0,0,0.108462796,0.097986385,0.5883024
0.42778638,0,0.0114150625,0.06335949,0.06778054,0,0,0,0.4245555,0
0.04905189,0,0,0,0.4354836,0,0,0,0.5093217,0
0.15986529,0.01181125,0.010201825,0,0.12725857,0.013363209,0,0,0.3617442,0.3125233
0,0,0,0.06649569,0.02939366,0.03477742,0,0,0.5152474,0.3499457
0.2851268,0,0,0,0,0,0,0,0.6103529,0.09784928
0,0,0,0,0.11001499,0,0,0,0.1883008,0.6844557
0,0,0,0.0873086,0,0,0,0,0.018613975,0.8857395
0.045886505,0,0,0,0.06365202,0,0.08284412,0,0.41147184,0.3894753
0.13031912,0,0,0.021051427,0,0,0.022579366,0,0.5646402,0.25490823
0,0,0,0.02636402,0.08954722,0.09944476,0,0,0.29639313,0.47898266
0.2930488,0,0,0,0.698783,0,0,0,0,0
0.044972476,0,0.035012357,0.06533105,0.645375,0,0.06205947,0.1433204,0,0
0,0,0,0.06338774,0.45387638,0,0,0,0.2860609,0.18952516
0.13003556,0,0.046478808,0.2697852,0.24687093,0,0,0,0.19887225,0.09864472
0,0,0,0.17903046,0.19917935,0,0,0,0.6074957,0
0,0.041008446,0,0.06125564,0.34669656,0,0,0.08823265,0.29560676,0.16438009
0,0,0.056420222,0.15863146,0.30293715,0,0,0.056061175,0.022940874,0.40052322
0,0,0,0,0.580888,0,0,0.22595198,0,0.18452573
0.05513463,0,0,0.056798667,0.28855726,0.14707172,0,0.16854613,0.16894373,0.11295973
0,0,0.015467404,0.6579804,0.08473552,0,0,0.044592325,0,0.1933469
0,0,0.044193726,0.03932218,0.20596921,0,0.020873677,0,0.056449734,0.62878466
0,0,0,0.20465845,0.24338165,0.019158281,0,0,0,0.52753484
0,0,0.0415713,0,0.6379273,0,0,0.1964899,0.11477464,0
0.16771598,0,0.021841686,0,0,0,0.028779807,0.3844072,0.08621716,0.3062901
0.5152048,0,0,0.03102924,0,0,0,0.1795051,0.23003629,0.032648362
0.33066288,0,0,0.017381895,0.07696546,0.018296335,0,0.29169708,0.114289835,0.14566538
0.43506676,0,0,0.12655087,0,0,0,0.050686315,0.25019392,0.1272919
0,0,0,0,0,0.047141284,0,0.38941613,0.18873498,0.3485487
0.42254692,0,0,0.11766315,0.013649735,0,0,0,0.4414533,0
0.12948479,0,0,0.09799951,0,0,0,0.3223696,0.37663534,0.06591449
0,0.06621003,0,0,0,0,0,0.1496763,0.7751343,0
0,0.010227452,0,0.45697257,0.27880993,0,0,0.028894342,0.09966169,0.121792845
0,0,0,0,0.073520645,0,0.1524998,0.2316394,0.14574713,0.38633475
0,0,0,0,0.2085455,0,0,0.08458263,0.5248797,0.17214808
0.4346214,0,0,0,0,0,0,0,0.5038288,0
0.06090386,0,0,0.042909823,0.03237799,0,0,0.49185014,0.077568896,0.2890372
0,0,0,0.01634509,0,0.036069613,0.12658566,0.38651648,0.104211524,0.3264934
0.038845487,0,0,0,0,0.01122544,0.16303957,0.6986196,0.034723375,0.051129583
0.6009084,0,0,0,0,0.065925494,0,0.14739214,0.13139263,0.04940826
0.11486106,0,0.014411631,0.11103489,0,0.060411844,0,0.4567467,0,0.23739374
0,0,0.07294013,0,0.4044024,0,0,0,0.057837557,0.46069843
0,0,0,0,0.6774564,0.12225898,0.049011156,0,0,0.14774135
0,0,0.0295288,0.2894248,0.3942108,0,0,0,0.19721928,0.085582934
0,0,0,0.07320187,0,0,0,0.2664031,0.65330946,0
0,0,0.014264994,0.06529638,0.05494563,0.07508333,0.0653951,0,0.2985866,0.4243137
0.017686686,0,0,0,0.17425431,0,0.41861692,0.17947385,0.123505004,0.08478769
0,0,0.017568462,0.014386597,0.3600508,0,0,0.01112716,0.26899874,0.32595345
0,0,0.01065813,0.021801306,0.6200171,0,0,0,0,0.34234947
0.048401564,0,0.021979842,0.032205895,0.1807971,0,0,0.114397824,0.19318451,0.40674135
0,0,0,0.06452016,0.5306749,0.028678736,0,0.1065786,0,0.26515412
0,0,0.03400694,0.15523864,0.2007053,0,0,0,0,0.6058512
0,0,0,0,0.24423952,0,0.012556463,0.18536119,0.4131378,0.14153652
0,0,0.019085124,0,0.21280105,0,0,0,0.38802037,0.36678016
0,0,0,0.1334036,0.26885194,0.2159685,0,0.065086484,0,0.31306362
0.094099656,0,0,0.10181867,0.49251768,0.17100498,0,0.05638327,0,0.08145122
0,0,0.03038882,0,0.3691255,0.039240967,0,0.07988732,0.47732326,0
0.024064152,0,0,0.25532532,0.05373736,0,0.31757194,0.122733355,0.2233834,0
0.17265798,0,0,0.10904576,0.017998794,0,0,0.18929298,0.06452586,0.43805906
0,0,0.018687794,0.079766616,0.56670326,0,0,0,0,0.32778144
0,0,0,0,0.25313622,0,0,0.16324209,0.2970882,0.28218094
0,0,0,0,0.45957473,0.02310621,0,0,0.21445632,0.29877913
0.025020698,0.044683743,0,0.041541982,0,0.043800376,0.14174661,0.32554373,0.10722425,0.26628852
0.17314497,0,0,0,0.013868042,0.10642536,0,0.3684426,0.29017037,0.041736685
0.08939115,0,0,0,0.12984379,0,0,0.42663398,0,0.34787577
0,0,0,0.06969297,0.11325924,0,0,0,0.23007043,0.58065796
0,0,0,0,0.038893316,0,0,0,0.6129947,0.34045386
0.028429799,0,0.01475455,0.10123648,0.019608654,0,0,0,0,0.8293023
0.07692526,0,0,0.10272702,0,0.016382972,0,0.2333403,0.42002726,0.14760739
0,0,0,0,0.2645271,0,0,0.039979957,0.048018698,0.63635784
0,0.010900712,0,0,0.26431128,0.16473249,0.14297077,0.31126302,0,0.101815976
0.028627606,0,0,0.1382025,0.3022204,0,0,0.068327464,0.4191766,0.039221656
0.15470509,0,0,0,0,0.057696436,0,0.35572818,0,0.42603406
0,0,0,0,0.1131726,0,0,0,0.4252672,0.45513684
0,0,0.02964173,0,0.6136483,0,0,0,0,0.35197937
0,0,0,0,0.123307325,0.011556236,0,0,0.39591792,0.46385586
0.028517317,0,0,0,0.082068175,0.3278908,0,0.04669032,0.1964901,0.3161682
0,0,0,0,0.019857222,0.30481598,0,0,0.14841524,0.52313673
0,0,0,0,0.035376202,0,0,0,0.4750091,0.48288286
0,0,0,0,0,0,0,0.15771043,0.04694586,0.78729534
0.011538705,0,0,0,0.036216307,0.1265955,0,0,0.09994595,0.72153515
0,0,0,0,0.0837979,0,0,0.13019451,0.19764385,0.5763532
0,0,0,0,0.06408205,0,0,0,0.17786424,0.7518582
0,0,0,0,0.36008695,0,0,0.034870114,0.123039044,0.47628775
0.28613943,0,0,0,0,0.21531545,0,0.036033623,0.12269118,0.33608615
0,0,0,0.012943593,0.11819286,0.103617616,0,0,0.40568534,0.35484195
0.15426858,0,0,0.015121988,0,0,0,0,0.4477196,0.37663478
0.1022179,0,0,0,0,0,0.073792584,0,0.52964056,0.28654817
0.05480442,0,0,0.08602399,0.2043979,0,0,0,0.4442376,0.20548466
0,0,0,0,0.013212058,0.01793673,0,0.0924958,0.19250122,0.6800071
0,0,0,0,0,0.1956636,0,0,0.22868408,0.56891996
0.06776881,0,0.14865984,0,0,0,0,0,0,0.77726275
0,0,0,0.29617923,0,0,0,0.07874313,0.096471936,0.5152645
0,0,0,0,0,0,0,0.18811177,0,0.7868829
0.20500231,0,0,0.08629188,0.07498547,0,0,0,0.6267392,0
0,0,0.15331936,0.07430113,0,0.22753684,0.07217241,0.16878258,0,0.3006008
0,0,0,0.03882964,0,0,0,0,0.32667932,0.6274891
0,0,0,0.083921425,0.3842105,0,0,0,0.4958943,0.029588837
0.16604044,0,0.057611756,0.16498101,0.14156622,0.14639294,0,0.059300397,0,0.26166686
0,0,0.02108144,0,0,0.10428739,0,0.049664736,0.16093387,0.6545964
0.045098536,0,0,0.05866373,0,0,0,0.19581792,0.69402677,0
0,0,0,0,0.02203784,0,0,0,0.30042285,0.66692746
0,0,0,0,0.49044412,0,0,0,0,0.4992976
0.25343218,0,0,0,0,0.16444156,0,0,0.10856533,0.46795195
0.06598595,0.071685635,0,0.11486673,0.24595845,0.020348415,0.03469767,0.04388635,0.08540468,0.316485
0.24020211,0,0,0.0764271,0,0.030582935,0,0.16183282,0,0.48359787
0.101105176,0,0,0,0.05849977,0,0,0,0.13393624,0.69592315
0,0,0,0,0,0,0,0,0.15535884,0.83083826
0.19212262,0,0,0.32363364,0,0,0,0,0.196595,0.27673534
0.019156702,0,0,0,0.07901862,0.11714644,0,0.31270066,0.08413932,0.3852026
0.067424215,0,0,0.045599826,0.047642924,0,0,0.13939562,0.11254398,0.5832629
0.1523463,0,0,0.13881879,0,0,0.04480478,0,0.30282116,0.350257
0.045070972,0,0,0,0,0,0,0,0.17192234,0.7766975
0.28445294,0,0.055407003,0,0,0.054702584,0,0,0.0972533,0.50141937
0.14458317,0,0.025020812,0.05521412,0.054104652,0.33398297,0.019113163,0,0.23882295,0.127907
0,0.010890666,0,0.035072736,0.044369236,0,0,0,0.49748543,0.40767568
0,0,0,0,0.06625135,0,0,0,0.30565602,0.6201366
0,0,0,0.057942327,0,0,0,0,0.4339205,0.50035506
0,0,0,0,0,0,0,0,0.18266459,0.79379517
0.1270451,0,0,0,0.22374077,0,0.027379839,0,0,0.6146012
0.112034984,0,0.09453266,0,0.023757506,0.15497097,0,0.03419111,0.14587823,0.43247566
0.1253251,0,0,0,0,0,0,0,0.3870041,0.46708933
0.18471262,0,0,0,0.25964424,0,0,0.07097751,0.26930234,0.20974116
0.08471854,0,0,0.10131868,0.24787045,0,0,0.074685104,0.27004695,0.21731614
0.26650995,0,0,0.021922218,0,0,0,0,0.5479307,0.15207271
0.014184654,0,0,0,0.22504318,0,0,0.095927626,0.20668553,0.45463356
0,0,0,0.29772803,0.23504041,0,0,0,0.25524133,0.20757762
0.021406988,0,0.04749037,0,0.19994348,0,0,0.22404267,0.20853183,0.2953829
0,0,0,0.2469997,0.031891994,0,0,0,0.43901032,0.27721915
0.03296125,0,0,0.07990359,0.17913564,0,0,0,0.0791801,0.62438786
0.1326582,0,0.07646757,0,0.17134176,0,0,0.04480832,0.32778928,0.24322915
0,0,0.03970625,0.047262616,0.083720855,0,0,0,0.5642014,0.26129118
0,0,0,0.018710556,0.13960417,0,0,0,0.4864595,0.3516947
0.2944193,0,0,0.04602533,0.054850508,0,0,0,0.3800632,0.22081873
0,0,0.026735162,0,0,0,0,0.09317065,0.74302787,0.12965283
0,0,0,0,0.30779165,0,0,0,0.05322952,0.6336723
0.030553201,0,0,0.15065876,0.37558588,0,0,0.064540386,0.23698199,0.13793813
0,0,0.0846971,0.13667639,0.08787065,0,0,0,0.68075037,0
0.13280013,0,0,0,0.22288482,0,0,0,0.5160789,0.123617776
0,0,0,0,0.36556107,0,0,0.15281124,0.2776343,0.19867888
0.044249717,0,0,0.05940873,0.19360566,0.016274337,0,0.0138709005,0.3769213,0.29349425
0.22400148,0,0,0.10486912,0.015649455,0,0,0,0,0.65216416
0,0,0,0,0.2008682,0,0,0,0.6724173,0.119849816
0.044517763,0,0,0.012535515,0.0808494,0,0,0.021458242,0.22130351,0.61713505
0.13516298,0,0,0.0627411,0.19233124,0.12417953,0,0.12031314,0,0.3592932
0.0120160775,0,0,0.13106483,0.23314087,0,0,0,0.19065247,0.43009382
0,0,0,0.07438854,0.031356618,0,0,0,0.24756654,0.64127916
0.03565829,0,0,0,0.14905496,0,0,0.29770488,0.049235612,0.46527708
0,0,0,0,0.31939116,0.04868474,0.2957722,0,0.028437791,0.29747832
0,0,0,0,0.23933125,0,0.24699204,0.34295246,0.05942091,0.09491222
0.022002388,0.052467845,0,0,0.12248266,0.07155564,0.19831002,0.40013734,0,0.12997468
0.12761183,0,0,0,0.07711535,0.036861014,0.18379152,0.18151791,0.18977024,0.19507237
0.093869165,0.12124675,0.029917361,0.33475807,0.23931627,0.017495867,0,0.09501667,0.041944426,0.02565297
0.12843294,0.3805877,0.013032199,0,0.045502257,0.011441416,0.13275659,0.19996306,0,0.08796585
0,0.010696604,0.055369224,0,0.023573825,0,0.3047051,0.28887042,0.14535241,0.16839267
0,0.25612757,0,0,0.24051373,0,0.38821754,0.10496084,0,0
0.27210197,0,0,0,0,0.012611501,0.17597006,0.2995597,0,0.21877423
0,0.056200664,0,0,0.25730938,0.05304623,0.16421622,0.08136695,0.37876472,0
0.083086625,0,0.02259326,0.051575325,0.0628529,0,0.4001966,0.09436531,0,0.28108266
0.20716849,0.02440742,0,0.25764373,0,0.07304129,0,0.08081329,0,0.348029
0,0,0.04642115,0.08255129,0.6760779,0.041002713,0.06572813,0,0,0.08547454
0.12758212,0.10971789,0,0,0,0,0.2044599,0.079186894,0,0.46837294
0.12727013,0.19395126,0,0.08411324,0.13063993,0,0.12462245,0.20238319,0,0.13364501
0.40031278,0,0,0,0,0.076576665,0.05523947,0.0881881,0.36538857,0
0,0,0,0,0,0.023128172,0.80722964,0.07088469,0,0.087422885
0.108295195,0.09232973,0.040146045,0,0.10446655,0,0.17174312,0.17658247,0,0.30263332
0.12415094,0,0,0,0,0,0.8377305,0,0,0
0.17535108,0.05475509,0.01090342,0,0.2990231,0,0.34725365,0.108746506,0,0
0.08649741,0,0.0131146405,0,0,0,0.041342165,0.32510385,0.14096068,0.3882717
0.12049025,0,0,0.017224405,0,0.10954086,0,0.1038268,0,0.64108324
0.102961704,0,0.0684581,0.062071737,0.06854471,0.030316027,0,0,0.38977468,0.27381423
0,0,0,0,0.09920225,0,0,0.09435766,0.31208682,0.4846576
0.17433104,0,0.03013868,0,0.04977844,0,0.3432833,0.20469205,0.12521492,0.06825995
0.23310038,0.026875235,0,0.027521323,0,0,0,0.10122931,0.4775228,0.12259647
0,0,0,0.2785459,0,0,0,0,0.21875572,0.48561049
0.045621697,0,0,0,0,0,0,0,0.28278106,0.65988773
0.112853624,0,0,0.09004723,0.32683566,0,0,0.20958017,0,0.25373548
0.11217945,0,0,0,0,0,0,0.3103939,0.41562602,0.15437813
0.031071812,0,0,0.101224825,0.08612337,0,0,0.2556256,0.3361863,0.18714938
0.032104418,0,0,0.05777731,0,0.09108859,0.20584664,0.4401235,0,0.16756406
0.018345661,0,0,0,0,0,0.13957988,0.11422982,0.22431135,0.49674806
0,0,0,0.3624174,0.015518817,0,0,0,0,0.6169907
0.46435142,0,0,0.09827423,0,0,0.05244202,0,0.15301089,0.2238274
0.017641002,0,0,0.025821656,0,0,0.10334776,0.08241355,0.19670089,0.5679987
0.026128048,0.010596438,0,0.056442015,0,0,0,0.09760744,0.16347808,0.6418628
0.029600998,0,0,0,0,0,0.13835423,0.41647258,0.03917403,0.35733703
0.035074163,0,0.021989498,0.022066692,0.124693,0,0,0,0.15673304,0.636458
0,0,0,0,0.123219274,0,0,0,0.45068678,0.4191621
0,0,0.017401204,0.11703658,0.5194253,0,0,0,0.0972742,0.2433654
0.056585282,0,0,0.33061904,0.18918987,0,0,0,0,0.41376528
0.04967618,0,0.013259358,0,0.2657441,0,0.24492209,0.0697272,0.15611182,0.19833528
0,0.07057829,0,0,0.1783644,0.12946497,0.473587,0.14507844,0,0
0,0,0,0.50967574,0.05032729,0,0.17461696,0.059133273,0,0.20475309
0,0,0,0.012161867,0.635407,0,0,0.06925249,0.11724203,0.15575044
0,0,0,0.23836796,0.64666647,0,0.033728898,0.050022453,0,0.027361242
0,0,0,0.068482436,0.31799233,0.01190988,0.19112979,0.044134732,0.032721628,0.32443067
0,0,0,0.028503343,0,0,0,0.34024876,0.6254603,0
0.068893604,0,0,0.014224562,0.13061352,0,0.029597158,0.13716412,0.23788138,0.37859207
0,0,0.06797805,0.10377182,0.1962205,0.020943059,0.092617765,0.15509744,0.028547995,0.33152452
0,0,0,0,0.26031026,0.09649958,0.44911027,0.18730499,0,0
0,0,0,0,0.20073095,0.02530733,0.54380447,0.057123695,0.17100728,0
0.17231269,0.05602554,0.051651355,0.056361858,0.26201686,0.050676133,0.06437499,0,0,0.28557995
0.07317866,0,0.086738236,0.035979882,0.05610809,0.03902366,0.06594027,0,0.36526784,0.27691463
0,0,0.024983034,0.01619954,0.1293109,0.011974789,0.41173878,0,0.38142756,0.023240972
0.012118774,0,0.028684502,0.16004947,0,0.063024424,0.34440258,0.29188508,0,0.09041437
0.10079529,0,0,0,0.08145088,0,0,0.042355582,0.3691154,0.39942658
0,0,0.115804076,0.18836658,0.20598546,0,0,0,0,0.4840144
0,0,0,0,0.1920622,0.28023672,0.027605928,0.12778817,0.06294129,0.29703537
0,0,0,0.14646082,0,0.21942528,0,0,0.31446037,0.31298298
0.040818144,0.05195291,0.1080599,0,0.09681173,0.1376339,0.21349213,0.23933019,0,0.11071608
0.3102617,0,0.01387187,0,0.27441752,0,0,0,0.093289085,0.30174112
0.055169288,0,0,0.12764964,0.05988851,0,0.13793442,0,0,0.6124019
0.076503806,0,0,0,0.4917288,0.031168614,0,0,0.07958993,0.3153846
0.061560113,0,0,0,0,0.025690347,0,0,0.05562368,0.85028803
0.3523425,0,0,0.01936678,0,0,0,0,0.4178381,0.2037827
0.052598413,0,0,0,0.17460099,0,0,0.2250302,0.16488057,0.37603602
0,0,0,0,0,0,0,0.20628136,0.7082146,0.07913678
0.3649859,0,0,0.06310301,0,0,0.1252869,0.101075396,0.12147522,0.22084394
0.029970746,0,0.01513671,0,0.5653238,0,0.0149117615,0.052097872,0.17846136,0.14269814
0.076112024,0,0,0.061271746,0,0,0,0.24675311,0.2652193,0.3457805
0.1784516,0.015555765,0,0.15611918,0,0,0,0,0.06297558,0.5831357
0.012509885,0.012499248,0.012499248,0.012499767,0.8874889,0.0124994945,0.0125004295,0.012500024,0.012500774,0.01250221
0.1408994,0,0.082719065,0.049372815,0.19087513,0,0.25041398,0.021109747,0,0.26049858
0,0,0,0.27530494,0,0.021731706,0.051902104,0,0.1119074,0.5335929
0,0,0,0.28806946,0,0.026191976,0.2110488,0.023529932,0,0.4469868
0.12139663,0,0.020092243,0,0.2928828,0.30211586,0.10612099,0.057753734,0.03223457,0.065198556
0,0,0,0,0.089682266,0,0,0.16308255,0,0.7309507
0,0,0.124014266,0,0.17557733,0.12660311,0.07413606,0,0.017350802,0.47755122
0.030288013,0,0,0,0.22805989,0.1298902,0.09536077,0.25358906,0,0.26087737
0.23046736,0,0,0.018582955,0,0,0,0,0.20890772,0.5349813
0.08990445,0.13697349,0,0.0238293,0.48731947,0,0,0.13872497,0,0.12036869
0,0,0,0,0,0,0.13443986,0.281849,0,0.5677926
0,0,0,0.07745098,0.1422466,0,0,0,0.02610989,0.7488298
0.026568368,0,0.025290344,0.0145058,0.0513952,0.09866881,0,0.4430719,0,0.3386207
0,0,0,0.06561588,0.0830024,0.030069208,0,0.13655056,0.48902896,0.19060151
0.13700683,0,0,0,0,0,0,0,0.0463008,0.8062416
0.1303071,0,0.12249751,0,0.09760242,0,0.010687344,0,0.032687746,0.6018486
0.26125646,0,0,0.033611454,0,0,0,0.110777445,0.2912098,0.28921747
0,0,0,0.075561926,0.80050325,0,0,0,0.07421147,0.044681083
0.25129738,0,0,0.07310204,0,0,0,0,0.6486638,0
0.048139814,0,0.02023822,0,0,0.016459264,0,0,0.38321638,0.5271811
0.04897701,0,0,0,0,0,0,0,0.798965,0.14580463
0.66533107,0,0,0,0,0,0,0,0,0.32235387
0.39176807,0,0,0.06324892,0.069485225,0.030209877,0,0.022747522,0.41920155,0
0.204673,0,0.17084426,0.15138726,0,0,0,0,0,0.46218136
0.12048599,0.113374405,0,0,0.027291372,0.048780907,0,0.018935066,0.071059294,0.5953619
0,0,0,0,0,0,0,0.06492905,0.36950904,0.5584857
0.12118444,0,0,0,0.08139602,0,0.020052856,0.32492077,0.029293217,0.42048344
0,0,0.02189668,0.025719361,0.13588566,0,0,0.31486502,0.28608176,0.2126512
0.085122675,0,0,0,0,0,0,0,0.3658245,0.54205143
0.5606953,0,0,0.05762686,0,0,0.14344972,0.09558915,0.055714596,0.07676427
0.67386866,0,0,0.01485256,0,0,0,0.06859062,0.0861041,0.15222378
0,0,0,0,0.29834038,0,0,0.094306484,0.08134101,0.5156592
0,0,0,0.047637224,0.16395023,0.026972085,0.1765696,0.57406205,0,0
0.082466654,0,0,0.07371417,0.11749466,0,0,0,0.50391555,0.21856192
0.28585744,0.016026145,0,0,0.062302127,0.045333154,0.12162321,0,0,0.4654285
0.16787902,0,0,0,0.1137795,0,0,0.08827754,0.61571366,0
0.42456502,0,0.0141356215,0.02026648,0.29252476,0,0,0,0,0.24440774
0.042071924,0,0,0,0.6295434,0,0,0,0,0.3203338
0.07812761,0,0,0,0,0.025468046,0.03109689,0.28614184,0,0.56586987
0.5242164,0,0,0,0,0,0,0,0.10655324,0.36024562
0,0,0,0,0.17057446,0,0.17100833,0.19672811,0.22579549,0.2259492
0,0,0,0.018144665,0.07072505,0,0.02445506,0,0,0.87729275
0.49361908,0,0,0,0.010666648,0.018837823,0,0,0.29556853,0.17765518
0.16322236,0,0,0,0,0.0221941,0.100745566,0.36187062,0,0.34817398
0.6021397,0,0,0,0,0.041868992,0.12749717,0,0.17514105,0.048486277
0.25761798,0,0,0,0.14534213,0,0,0,0.066355176,0.5191435
0,0.0324101,0,0.17566527,0.5465007,0.08433113,0,0,0,0.15339735
0.4442406,0.013518088,0,0,0,0,0,0.03817218,0.4628987,0.037995104
0.5972728,0,0,0,0,0,0.07552444,0,0.048939094,0.27213022
0.37997302,0,0,0,0.2556302,0.010936623,0.026605656,0,0.11698282,0.19974945
0.7476314,0,0,0,0,0.055915963,0,0.039664548,0.027722653,0.12466594
0.49317187,0.07311637,0,0,0,0.018105201,0.017403983,0,0,0.3915289
0,0,0,0,0.08334434,0,0,0.04831207,0.055036213,0.80753237
0.030631676,0,0,0,0.19088325,0,0,0.124230534,0.023008754,0.6261343
0.22072536,0,0,0,0,0.14221339,0.0720284,0.32825327,0,0.23267682
0.06456146,0.017890148,0.048697818,0,0.24349615,0,0.0358793,0.20663296,0.279988,0.10119803
0.38702035,0,0,0,0.068737596,0.05897413,0.2168847,0,0.26316977,0
0,0,0,0,0.10744738,0,0,0,0.25479558,0.63237107
0.18831511,0,0.016638089,0,0.094328105,0.0493508,0.05822065,0,0,0.5898117
0,0,0,0.029139832,0.29950047,0.20166306,0,0.17095861,0.12068601,0.17585286
0.03179394,0,0.01641288,0.017189022,0.024017187,0.12829904,0.12511632,0.5169021,0.11479455,0.024879048
0,0,0,0.022297466,0.4037082,0.27553162,0,0.078558505,0,0.21602589
0.21456155,0,0,0,0.23752917,0.080723956,0,0.068551905,0.17629099,0.21939498
0,0,0.15119518,0.11217456,0.016219882,0,0,0,0.12749742,0.5902218
0.024619214,0,0.022819404,0,0.39749563,0.012993408,0.25002518,0.10496472,0.15987435,0.02609292
0.014822944,0,0,0,0.105925426,0.020368382,0.5943718,0.15820137,0.053247277,0.05209179
0,0,0,0.040821053,0.24900767,0.19669624,0,0,0.12492566,0.38614437
0.052615285,0,0,0.025042582,0.19858754,0,0.12278119,0,0.09845986,0.4993859
0,0,0,0.41267473,0,0.16646199,0,0,0.10060637,0.31560272
0.44931632,0,0,0.04176097,0,0,0,0,0.16089366,0.34013057
0,0.022564312,0.04584852,0.077376135,0.055395395,0,0.18185896,0.09384125,0.4110469,0.11089075
0,0,0,0.030845148,0,0,0,0.2076661,0.1378242,0.6141372
0,0,0,0.06263655,0.22239594,0,0.23053013,0.023586053,0,0.45419943
0.06219318,0,0,0,0.057447013,0.4397892,0.13059016,0.16740339,0.13394867,0
0,0,0.011904733,0,0.44029796,0,0.032279536,0,0.33383393,0.17767677
0,0,0,0.06811957,0.48174638,0,0,0,0.14642814,0.29978347
0,0,0,0,0.34982696,0.041467045,0,0,0.50055975,0.09918616
0.01114519,0.011143276,0.011141757,0.2286713,0.01114244,0.011143434,0.0111440765,0.19403593,0.49928856,0.011144015
0,0,0,0,0.9852449,0,0,0,0,0
0.9571369,0,0,0,0,0,0,0,0,0
0.02144273,0.019012613,0,0,0.040280525,0.2226495,0.32415554,0.36598665,0,0
